,Marca,Modelo,DESCRICAO,Valor,embedding_musical,categoria_musical,specs_musicais
101,MICHAEL,MICHAEL CLUB BATERIA ACÚSTICA INFANTIL - MDMC5,"Bateria Acústica Infantil Michael Club, casco em Poplar (com 6 folhas), acabamento em celuloide, tons de 08""x 05"" e 10"" x 06"", com 8 afinações, caixa com 12""x 4,5"" de madeira, com 10 afinações, bumbo de 16"" x10"", com 12 afinações, estante reta embutida no bumbo, estante de caixa, máquina de chimbal, pedal de bumbo com batedor de feltro e banco acolchoado. Ferragens cromadas e peles de filme simples. Bônus: pratos de chimbal de 08"", prato crash de 10"" e par de baquetas. Cores: Wine Red (WR), Natural (NA) e Preto (BK).",1360.8,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: ECHAEL CLUB BATERIA ACÚSTICA INFNTIL - MDMC5 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | DIMENSAO_INSTRUMENTO: 16 12 4 | MATERIAL_ACABAMENTO: EM CELULOIDE TONS DE || DESCRICAO_MUSICAL: BATERIA ACÚSTICA INFNTIL ECHAEL CLUB CASCO EM POPAR (COM 6 FOLHAS) ACABAMENTO EM CELULOIDE TONS DE 08 X 05 E 10 X 06 COM 8 AFINAÇÕES CAIXA COM 12 X 4 5 DE MADEIRA COM 10 AFINAÇÕES BUMBO DE 16 X10 COM 12 AFINAÇÕES ESTANTE DTA EMBUTIDA NO BUMBO ESTANTE DE CAIXA MÁQUINA DE CHIMBAL PEDAL DE BUMBO COM BATECR DE FELTRO E BANCO ACOLCHOAC FERRAGENS CROMADAS E PELES DE FILME BMPLES BÔNUS PRATOS DE CHIMBAL DE 08 PRATO CRASH DE 10 E PAR DE BAQUETAS CODS WINE DD (WR) NATURAL (NA) E PDTO (BK),INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['E'], 'DIMENSAO_INSTRUMENTO': ['16', '12', '4'], 'MATERIAL_ACABAMENTO': ['EM CELULOIDE TONS DE']}"
102,MICHAEL,CORNET - WCORM45N,"Cornet, afinação Bb (Si Bemol), campana Ø125mm, Calibre Ø 11.73mm, acabamento Laqueado, gatilho de afinação na primeira e terceira curva, botões de digitações perolados, válvulas em aço inoxidável, anel de sustentação para dedo mindinho, 2 chaves d´agua especiais. Acompanha kit de limpeza e case.",1533.0,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: CORNET - WCORM45N || ESPECIFICACOES_MUSICAIS: AFINACAO: E BB D | MATERIAL_ACABAMENTO: AQUEAC GATILHO DE AFINA | NUMERO_CHAVES: 2 || DESCRICAO_MUSICAL: CORNET AFINAÇÃO BB (Bb) BELL DIAMETER Ø125MM CALIBD Ø 11 73MM ACABAMENTO AQUEAC GATILHO DE AFINAÇÃO NA PRIMEIRA E TERCEIRA CURVA BOTÕES DE DIGITAÇÕES PEROACS VÁLVUAS EM AÇO INOXIDÁVEL ANEL DE SUSTENTAÇÃO PARA DEC ENDINHO 2 CHAVES D AGUA ESPECIAIS ACOMPANHA KIT DE LIMPEZA E CASE,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['E', 'BB', 'D'], 'MATERIAL_ACABAMENTO': ['AQUEAC GATILHO DE AFINA'], 'NUMERO_CHAVES': ['2']}"
103,MICHAEL,BATERIA MICHAEL LEGACY SLIM - DML410,"Shell Pack, Bateria Acústica Legacy Slim, cascos em Poplar, tom 10°x 5.5"", surdo de chão 13°x 8"" com Air Float System (sistema flutuante), bumbo 20°x 08"", caixa 13°x 5.5"", peles porosa (caixa) e duplo filme (tambores), pele simples (bumbo), par de baquetas. Não acompanham pratos. Cores: Vintage Blue (VBL) e Matte Black (MBK) Pack Master com 01 unidade.",1573.6,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: BATERIA ECHAEL LEGACY SLIM - DML410 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | DIMENSAO_INSTRUMENTO: 13 20 5 || DESCRICAO_MUSICAL: SHELL PACK BATERIA ACÚSTICA LEGACY SLIM CASCOS EM POPAR TOM 10 X 5 5 SURC DE CHÃO 13 X 8 COM AIR FLOAT SYSTEM (BSTEMA FLUTUANTE) BUMBO 20 X 08 CAIXA 13 X 5 5 PELES POROSA (CAIXA) E DUPLO FILME (TAMBODS) PELE BMPLES (BUMBO) PAR DE BAQUETAS NÃO ACOMPANHAM PRATOS CODS VINTAGE BLUE (VBL) E MATTE BACK (MBK) PACK MASTER COM 01 UNIDADE,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['E'], 'DIMENSAO_INSTRUMENTO': ['13', '20', '5']}"
104,MICHAEL,TROMBONE TENOR COM ROTOR - WTBM70N,"Trombone tenor com rotor, afinação Bb/ F (Si bemol/ Fá), campana ø225mm, calibre Ø 13,9mm, acabamento laqueado e tubos de encaixe em alpaca/cuproníquel, encaixe da campana e bocal em alpaca/cuproníquel, chave de rotor anatômico com regulagem e vara interna em cromo-duro e externa laqueada. Acessórios: kit de limpeza, bocal Michael e case.",1598.1,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: TROMBONE TENOR COM ROTOR - WTBM70N || ESPECIFICACOES_MUSICAIS: AFINACAO: F E BB | MATERIAL_ACABAMENTO: AQUEAC E TUBOS DE ENCAIXE EM NICKEL BLVER NICKEL SILVER ALPACA CUPRON || DESCRICAO_MUSICAL: TROMBONE TENOR COM ROTOR AFINAÇÃO BB F (Bb FÁ) BELL DIAMETER Ø225MM CALIBD Ø 13 9MM ACABAMENTO AQUEAC E TUBOS DE ENCAIXE EM NICKEL SILVER ALPACA CUPRONÍQUEL ENCAIXE DA BELL DIAMETER E BOCAL EM NICKEL SILVER ALPACA CUPRONÍQUEL CHAVE DE ROTOR ANATÔECO COM DGUAGEM E VARA INTERNA EM CROMO-DURO E EXTERNA AQUEADA ACESSÓRIOS KIT DE LIMPEZA BOCAL ECHAEL E CASE,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['Bb', 'F', 'E'], 'MATERIAL_ACABAMENTO': ['AQUEAC E TUBOS DE ENCAIXE EM NICKEL SILVER ALPACA CUPRON']}"
105,MICHAEL,BATERIAS ELETRÔNICAS HOUSE - DMX250,"Bateria Eletrônica, Kit 5 peças, Módulo House, 3 pads Super Grip 8” Single Zone, 2 pads de Prato 8”, Pedal de controle de hi-hat, Pedal de controle de burnbo, Rack Easy Flex dobrável com clamps, holders e junções e extensores para os pratos, 209 sons, 64 vozes de polifonia, 20 presets de fábrica, 50 canções de acompanhamento drum on/off, Metrônomo on/off; tempo, Display LED, Fonte de alimentação 9V, Cabo medusa, Saída para Fone de Ouvido P2, Line In P2, Line Out P2, USB. Pack Master Lunidade.",1638.7,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_METAL || CONTEXTO: instrumento musical percussao metal orquestra || MARCA: ECHAEL || MODELO: BATERIAS ELETRÔNICAS HOUSE - DMX250 || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: BATERIA ELETRÔNICA KIT 5 PEÇAS MÓDULO HOUSE 3 PADS SUPER GRIP 8 BNGLE ZONE 2 PADS DE PRATO 8 PEDAL DE CONTROLE DE HI-HAT PEDAL DE CONTROLE DE BURNBO RACK EASY FLEX CBRÁVEL COM CAMPS HOLDERS E JUNÇÕES E EXTENSODS PARA OS PRATOS 209 SONS 64 VOZES DE POLIFONIA 20 PDSETS DE FÁBRICA 50 CANÇÕES DE ACOMPANHAMENTO DRUM ON OFF METRÔNOMO ON OFF TEMPO DISPAY LED FONTE DE ALIMENTAÇÃO 9V CABO MEDUSA SAÍDA PARA FONE DE OUVIC P2 LINE IN P2 LINE OUT P2 USB PACK MASTER LUNIDADE,INSTRUMENTO_PERCUSSAO_METAL,{'AFINACAO': ['E']}
106,MICHAEL,SAXHORN - WSHM35N,"Saxhorn, afinação Eb (Mi Bemol), campana ø205mm, calibre Ø11,8mm, acabamento laqueado com tubo do bocal em cobre, botões de digitações perolados e 2 chaves d´ água. Acessórios: kit de limpeza, porta-lira com parafuso de fixação, bocal Michael e case.",1745.8,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: SAXHORN - WSHM35N || ESPECIFICACOES_MUSICAIS: AFINACAO: C EB E | MATERIAL_ACABAMENTO: AQUEAC COM TUBO C BOCAL EM COBD BOT | NUMERO_CHAVES: 2 || DESCRICAO_MUSICAL: SAXHORN AFINAÇÃO EB (Eb) BELL DIAMETER Ø205MM CALIBD Ø11 8MM ACABAMENTO AQUEAC COM TUBO C BOCAL EM COBD BOTÕES DE DIGITAÇÕES PEROACS E 2 CHAVES D ÁGUA ACESSÓRIOS KIT DE LIMPEZA PORTA-LIRA COM PARAFUSO DE FIXAÇÃO BOCAL ECHAEL E CASE,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['C', 'EB', 'E'], 'MATERIAL_ACABAMENTO': ['AQUEAC COM TUBO C BOCAL EM COBD BOT'], 'NUMERO_CHAVES': ['2']}"
107,MICHAEL,BATERIAS ELETRÔNICAS HOUSE - DMX270,"Bateria Eletrônica, Kit 7 peças, Módulo House, 3 pads Super Grip 8” Single Zone, 1 pad Mesh Ultrafina 8” Dual Zone, 3 pads de Prato 8”, Pedal de controle de hi-hat, Pedal de controle de burnbo, Rack Easy Flex dobrável com clamps, holders e junções e extensores para os pratos, 209 sons, 64 vozes de polifonia, 20 presets de fábrica, 50 canções de acompanhamento drum on/off, Metrônomo on/off; tempo, Display LED, Fonte de alimentação 9V, Cabo medusa, Saída para Fone de Ouvido P2, Line In P2, Line Out P2, USB. Pack Master Lunidade.",1966.3,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_METAL || CONTEXTO: instrumento musical percussao metal orquestra || MARCA: ECHAEL || MODELO: BATERIAS ELETRÔNICAS HOUSE - DMX270 || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: BATERIA ELETRÔNICA KIT 7 PEÇAS MÓDULO HOUSE 3 PADS SUPER GRIP 8 BNGLE ZONE 1 PAD MESH ULTRAFINA 8 DUAL ZONE 3 PADS DE PRATO 8 PEDAL DE CONTROLE DE HI-HAT PEDAL DE CONTROLE DE BURNBO RACK EASY FLEX CBRÁVEL COM CAMPS HOLDERS E JUNÇÕES E EXTENSODS PARA OS PRATOS 209 SONS 64 VOZES DE POLIFONIA 20 PDSETS DE FÁBRICA 50 CANÇÕES DE ACOMPANHAMENTO DRUM ON OFF METRÔNOMO ON OFF TEMPO DISPAY LED FONTE DE ALIMENTAÇÃO 9V CABO MEDUSA SAÍDA PARA FONE DE OUVIC P2 LINE IN P2 LINE OUT P2 USB PACK MASTER LUNIDADE,INSTRUMENTO_PERCUSSAO_METAL,{'AFINACAO': ['E']}
108,MICHAEL,TROMPETE TRIUNFAL - WTTM35N,"Trompete triunfal, afinação Bb (Si Bemol), campana Ø124mm (removível com fixação cilíndrica), calibre Ø11.65mm, acabamento laqueado, tubos de encaixe em alpaca/cuproníquel com anel de reforço nas bordas, botões de digitações metálicos especiais, 3 válvulas (pistos) em aço inoxidável, máquina especial com capelotes alongados, dedeira na 1ª curva circular, anel fixo na 3ª curva circular e 2 chaves d´água. Acompanha kit de limpeza e case.",1999.9,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: TROMPETE TRIUNFL - WTTM35N || ESPECIFICACOES_MUSICAIS: AFINACAO: E BB D | MATERIAL_ACABAMENTO: AQUEAC TUBOS DE ENCAIXE EM NICKEL BLVER NICKEL SILVER ALPACA CUPRON | NUMERO_CHAVES: 2 || DESCRICAO_MUSICAL: TROMPETE TRIUNFL AFINAÇÃO BB (Bb) BELL DIAMETER Ø124MM (DMOVÍVEL COM FIXAÇÃO CILÍNDRICA) CALIBD Ø11 65MM ACABAMENTO AQUEAC TUBOS DE ENCAIXE EM NICKEL SILVER ALPACA CUPRONÍQUEL COM ANEL DE DFORÇO NAS BORDAS BOTÕES DE DIGITAÇÕES METÁLICOS ESPECIAIS 3 VÁLVUAS (VALVULAS PISTONS) EM AÇO INOXIDÁVEL MÁQUINA ESPECIAL COM CAPELOTES ALONGACS DEDEIRA NA 1ª CURVA CIRCUAR ANEL FIXO NA 3ª CURVA CIRCUAR E 2 CHAVES D ÁGUA ACOMPANHA KIT DE LIMPEZA E CASE,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['E', 'BB', 'D'], 'MATERIAL_ACABAMENTO': ['AQUEAC TUBOS DE ENCAIXE EM NICKEL SILVER ALPACA CUPRON'], 'NUMERO_CHAVES': ['2']}"
109,MICHAEL,PAD MICHAEL DE PERCUSSÃO - DMX600,"Pad de percussão, 9 pads Dual Zone em camadas A/B que possibilita usar dois timbres no mesmo pad, 595 vozes, 60 sons de instrumentos brasileiros. 30 presets de fábrica, 20 presets de usuários (personalizados) 23 cenções de acompanhamento, ajustes avançados de sensibilidade e troca de camadas, dinâmica de velocidade, decairmento de sinal, efeito Reverb, Equalizer e Limiter, Metrônomo, Espaço para gravação. Auxiliares: Fone de Ouvido PIO, Saída Stereo PIO/Line Out (D/R PIO), Entrada de áudio Line In P2, Porta MIDI In e MIDI Out, USB/Interface/MIDI, USB tipo B, 2 entradas extras PIO para footswisch, 2 Entradas extra para expansão de Pad. Pack Master 1 unidade.",2008.3,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: ECHAEL || MODELO: PAD ECHAEL DE PERCUSSÃO - DMX600 || ESPECIFICACOES_MUSICAIS: AFINACAO: E A B || DESCRICAO_MUSICAL: PAD DE PERCUSSÃO 9 PADS DUAL ZONE EM CAMADAS A B QUE POSBbILITA USAR CIS TIMBDS NO MESMO PAD 595 VOZES 60 SONS DE INSTRUMENTOS BRABLEIROS 30 PDSETS DE FÁBRICA 20 PDSETS DE USUÁRIOS (PERSONALIZACS) 23 CENÇÕES DE ACOMPANHAMENTO AJUSTES AVANÇACS DE SENBbILIDADE E TROCA DE CAMADAS DINÂECA DE VELOCIDADE DECAIRMENTO DE BNAL EFEITO DVERB EQUALIZER E LIETER METRÔNOMO ESPAÇO PARA GRAVAÇÃO AUXILIADS FONE DE OUVIC PIO SAÍDA STEDO PIO LINE OUT (D R PIO) ENTRADA DE ÁUDIO LINE IN P2 PORTA EDI IN E EDI OUT USB INTERFCE EDI USB TIPO B 2 ENTRADAS EXTRAS PIO PARA FOOTSWISCH 2 ENTRADAS EXTRA PARA EXPANSÃO DE PAD PACK MASTER 1 UNIDADE,OUTROS,"{'AFINACAO': ['E', 'A', 'B']}"
110,MICHAEL,BATERIA MICHAEL LEGACY BIRCH - DMB520,"Shell Pack, Madeira: cascos híbridos de Birch e Poplar, Bumbo: 20°X16""; com 8 afinações e aro de madeira, Tons: 10°X07"" e 12°X08"". Surdo de Chão: 14°X14"" com Air Float System (sistema flutuante), Caixa: 14"" X55"" com 10 afinações e automático rápido. Arruelas de nylon em todos os tambores, Pele de Filme Duplo (""Hidráulica"") para bumbo, surdo e tons, Pele Porosa para caixa. Disponíveis nas cores: Bright Grey (BRG), Deep Blue (DLB), Forest (FRT) e Shining Gold (SHG). Pack Master com 01 unidade.",2115.4,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: BATERIA ECHAEL LEGACY BIRCH - DMB520 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | DIMENSAO_INSTRUMENTO: 55 16 20 || DESCRICAO_MUSICAL: SHELL PACK MADEIRA CASCOS HÍBRICS DE BIRCH E POPAR BUMBO 20 X16 COM 8 AFINAÇÕES E ARO DE MADEIRA TONS 10 X07 E 12 X08 SURC DE CHÃO 14 X14 COM AIR FLOAT SYSTEM (BSTEMA FLUTUANTE) CAIXA 14 X55 COM 10 AFINAÇÕES E AUTOMÁTICO RÁPIC ARRUEAS DE NYLON EM TOCS OS TAMBODS PELE DE FILME DUPLO ( HIDRÁULICA ) PARA BUMBO SURC E TONS PELE POROSA PARA CAIXA DISPONÍVEIS NAS CODS BRIGHT GDY (BRG) DEEP BLUE (DLB) FODST (FRT) E SHINING GOLD (SHG) PACK MASTER COM 01 UNIDADE,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['E'], 'DIMENSAO_INSTRUMENTO': ['55', '16', '20']}"
111,MICHAEL,BATERIA MICHAEL LEGACY BIRCH - DMB522,"Shell Pack, Madeira: cascos híbridos de Birch e Poplar, Bumbo: 20°X16""; com 10 afinações e aro de madeira, Tons: 10°X08"" e 12°X09"". Surdo de Chão: 16°X16"" com Air Float System (sistema flutuante), Caixa: 14"" X55"" com 10 afinações automático rápido. Arruelas de nylon em todos os tambores, Pele de Filme Duplo (""Hidráulica"") para bumbo, surdo e tons, Pele Porosa para caixa. Disponíveis nas cores: Bright Grey (BRG), Deep Blue (DLB), Forest (FRT) e Shining Gold (SHG). Pack Master com 01 unidade.",2167.9,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: BATERIA ECHAEL LEGACY BIRCH - DMB522 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | DIMENSAO_INSTRUMENTO: 55 16 20 || DESCRICAO_MUSICAL: SHELL PACK MADEIRA CASCOS HÍBRICS DE BIRCH E POPAR BUMBO 20 X16 COM 10 AFINAÇÕES E ARO DE MADEIRA TONS 10 X08 E 12 X09 SURC DE CHÃO 16 X16 COM AIR FLOAT SYSTEM (BSTEMA FLUTUANTE) CAIXA 14 X55 COM 10 AFINAÇÕES AUTOMÁTICO RÁPIC ARRUEAS DE NYLON EM TOCS OS TAMBODS PELE DE FILME DUPLO ( HIDRÁULICA ) PARA BUMBO SURC E TONS PELE POROSA PARA CAIXA DISPONÍVEIS NAS CODS BRIGHT GDY (BRG) DEEP BLUE (DLB) FODST (FRT) E SHINING GOLD (SHG) PACK MASTER COM 01 UNIDADE,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['E'], 'DIMENSAO_INSTRUMENTO': ['55', '16', '20']}"
112,MICHAEL,LINHA BOXWOOD SERIES - VOM106,"Violoncelo 1/8 Boxwood Series, acabamento em verniz envelhecido, filetes de madeira encrustada na borda, Tampo Spruce (Abeto) maciço, faixas e fundo em Maple maciço, cravelhas, estandarte em Boxwood e espelho em Ébano, 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2176.3,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA BOXWOOD SERIES - VOM106 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE || DESCRICAO_MUSICAL: VIOLONCELO 1 8 BOXWOOD SERIES ACABAMENTO EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE MACIÇO CRAVELHAS ESTANDARTE EM BOXWOOD E ESPELHO EM ÉBANO 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE']}"
113,MICHAEL,LINHA BOXWOOD SERIES Violoncelo 1/8 - VOM106,"Violoncelo 1/8 Boxwood Series, acabamento em verniz envelhecido, filetes de madeira encrustada na borda, Tampo Spruce (Abeto) maciço, faixas e fundo em Maple maciço, cravelhas, estandarte em Boxwood e espelho em Ébano, 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2176.3,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA BOXWOOD SERIES VIOLONCELO 1 8 - VOM106 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE || DESCRICAO_MUSICAL: VIOLONCELO 1 8 BOXWOOD SERIES ACABAMENTO EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE MACIÇO CRAVELHAS ESTANDARTE EM BOXWOOD E ESPELHO EM ÉBANO 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE']}"
114,MICHAEL,LINHA TRADICIONAL - VOM30,"Violoncelo 3/4 Tradicional, acabamento de Verniz Translúcido Avermelhado, tampo de Spruce (Abeto) maciço, faixas e fundo de Maple, 4 microafinadores e filete de madeira encrustado nas bordas. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2247.0,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA TRADICIONAL - VOM30 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ DE VERNIZ TRANSL || DESCRICAO_MUSICAL: VIOLONCELO 3 4 TRADICIONAL ACABAMENTO DE VERNIZ TRANSLÚCIC AVERMELHAC TAMPO DE SPRUCE (ABETO) MACIÇO FIXAS E FUNC DE MAPLE 4 ECROAFINACDS E FILETE DE MADEIRA ENCRUSTAC NAS BORDAS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'DE VERNIZ TRANSL']}"
115,MICHAEL,LINHA TRADICIONAL - VOM40,"Violoncelo 4/4 Tradicional, acabamento de Verniz Translúcido Avermelhado, tampo de Spruce (Abeto) maciço, faixas e fundo de Maple, 4 microafinadores e filete de madeira encrustado nas bordas. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2247.0,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA TRADICIONAL - VOM40 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ DE VERNIZ TRANSL || DESCRICAO_MUSICAL: VIOLONCELO 4 4 TRADICIONAL ACABAMENTO DE VERNIZ TRANSLÚCIC AVERMELHAC TAMPO DE SPRUCE (ABETO) MACIÇO FIXAS E FUNC DE MAPLE 4 ECROAFINACDS E FILETE DE MADEIRA ENCRUSTAC NAS BORDAS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'DE VERNIZ TRANSL']}"
116,MICHAEL,FLUGELHORN - WFHM35,"Flugelhorn, afinação: Bb (Si bemol), diâmetro campana: Ø152mm, acabamento laqueado, calibre Ø10,3mm, válvulas de aço inoxidável, botões de digitação arredondados, batentes externos de borracha, afinação Leadpipe (tubo do bocal), gatilho de afinação 3ª pompa, anel anti-impacto de silicone na 1ª e 3ª pompas, 3 válvulas esgotadoras de fluido (tipo chaves). Acompanha kit de limpeza, bocal Michael e case.",2254.0,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: FLUGELHORN - WFHM35 || ESPECIFICACOES_MUSICAIS: AFINACAO: C E BB | MATERIAL_ACABAMENTO: AQUEAC CALIBD || DESCRICAO_MUSICAL: FLUGELHORN AFINAÇÃO BB (Bb) DIÂMETRO BELL DIAMETER Ø152MM ACABAMENTO AQUEAC CALIBD Ø10 3MM VÁLVUAS DE AÇO INOXIDÁVEL BOTÕES DE DIGITAÇÃO ARDCNDACS BATENTES EXTERNOS DE BORRACHA AFINAÇÃO LEADPIPE (TUBO C BOCAL) GATILHO DE AFINAÇÃO 3ª POMPA ANEL ANTI-IMPACTO DE BLICONE NA 1ª E 3ª POMPAS 3 VÁLVUAS ESGOTACRAS DE FLUIC (TIPO CHAVES) ACOMPANHA KIT DE LIMPEZA BOCAL ECHAEL E CASE,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['C', 'E', 'BB'], 'MATERIAL_ACABAMENTO': ['AQUEAC CALIBD']}"
117,MICHAEL,LINHA BOXWOOD SERIES - VOM126,"Violoncelo 1/2 Boxwood Series, acabamento em verniz envelhecido, filetes de madeira encrustada na borda, Tampo Spruce (Abeto) maciço, faixas e fundo em Maple maciço, cravelhas, estandarte em Boxwood e espelho em Ébano, 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2278.5,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA BOXWOOD SERIES - VOM126 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE || DESCRICAO_MUSICAL: VIOLONCELO 1 2 BOXWOOD SERIES ACABAMENTO EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE MACIÇO CRAVELHAS ESTANDARTE EM BOXWOOD E ESPELHO EM ÉBANO 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE']}"
